timestamp_data_utc,elv_spy,speed,soc,amb_temp,soh,regenwh,Motor Pwr(w),Aux Pwr(100w),Motor Temp,Torque Nm,rpm,altitude,route_code,capacity,ref_consumption,Frontal_Wind,speed_std_10,driver_d1,driver_d2,driver_d3,driver_d4,range
18/04/2023 11:33,98,12.7,87,17.5,99.27,-617,1520,2,90,-0.22,1346,100.05206,0,62000,174,-0.4716081767068333,,True,False,False,False,0.4115740740740741
18/04/2023 11:33,98,32.1,87,17.5,99.27,-617,6200,2,89,-0.81,2146,100.17676,0,62000,174,-3.3720180191799454,13.717871555019025,True,False,False,False,1.0402777777777779
18/04/2023 11:33,98,30.7,87,17.5,99.27,-617,9480,2,89,2.66,1936,102.89105,0,62000,174,-3.376304811022144,10.819118879711663,True,False,False,False,0.9949074074074076
18/04/2023 11:33,98,34.4,87,17.5,99.27,-617,1960,2,89,-0.61,2144,103.12073,0,62000,174,-2.874722006008646,9.967405212324152,True,False,False,False,1.114814814814815
18/04/2023 11:33,98,20.9,87,17.5,99.27,-626,0,2,88,-2.33,665,103.60736,0,62000,174,-2.7894353913972965,9.119100832867241,True,False,False,False,0.6773148148148148
18/04/2023 11:33,98,5.7,87,17.5,99.27,-626,1280,2,88,-0.25,583,104.257935,0,62000,174,-2.9702944413377668,11.674544959012321,True,False,False,False,0.18472222222222223
18/04/2023 11:34,98,1.4,87,17.5,99.27,-626,640,2,87,1.08,73,103.11426,0,62000,174,5.6000000000000005,13.367747254742163,True,False,False,False,0.04537037037037037
18/04/2023 11:34,98,0.0,87,17.5,99.27,-626,0,2,87,0.0,0,103.08087,0,62000,174,-3.70688589404609,14.201402093757201,True,False,False,False,0.0
18/04/2023 11:34,98,8.8,87,17.5,99.27,-626,600,2,86,-6.06,721,101.15112,0,62000,174,-3.311133527607262,13.578659727675628,True,False,False,False,0.2851851851851852
18/04/2023 11:34,99,2.5,87,17.5,99.27,-629,40,2,86,1.45,69,100.57196,0,62000,174,-4.109657452231855,13.525432833493104,True,False,False,False,0.08101851851851852
18/04/2023 11:34,99,2.5,87,17.5,99.27,-629,440,2,85,1.05,134,100.20917,0,62000,174,-2.979817566512753,14.084506854460091,True,False,False,False,0.08101851851851852
18/04/2023 11:34,99,3.4,87,17.5,99.27,-629,640,2,85,1.98,168,99.236084,0,62000,174,-2.1896533857713654,12.832255365982151,True,False,False,False,0.11018518518518519
18/04/2023 11:34,99,2.9,87,17.5,99.27,-629,640,2,84,1.88,129,99.3291,0,62000,174,-3.5228371850744,10.974237508314134,True,False,False,False,0.09398148148148149
18/04/2023 11:35,99,11.8,87,18.0,99.27,-629,1920,2,84,-0.27,854,99.40753,0,62000,174,-5.831357803158351,6.338673187487875,True,False,False,False,0.3824074074074075
18/04/2023 11:35,99,17.3,87,18.0,99.27,-629,5760,2,83,3.34,1291,99.867615,0,62000,174,-4.198495321756376,5.4356947833536156,True,False,False,False,0.5606481481481482
18/04/2023 11:35,99,28.6,87,18.0,99.27,-629,0,2,83,-0.86,1968,99.470764,0,62000,174,10.235526658076225,9.074359481528157,True,False,False,False,0.926851851851852
18/04/2023 11:35,99,25.4,87,18.0,99.27,-637,0,2,83,-2.94,1860,94.79266,0,62000,174,10.39772632512758,10.255275065383016,True,False,False,False,0.8231481481481482
18/04/2023 11:35,98,38.7,87,18.0,99.27,-643,3600,2,83,2.72,2399,92.54736,0,62000,174,10.367739832953088,12.891379548623439,True,False,False,False,1.2541666666666669
18/04/2023 11:35,97,75.1,87,18.0,99.27,-643,26640,2,83,6.73,4302,92.5094,0,62000,174,10.80991337993201,22.94218821298439,True,False,False,False,2.4337962962962965
18/04/2023 11:35,99,76.3,87,18.0,99.27,-643,11480,2,83,2.48,5135,91.68494,0,62000,174,10.790054048560464,27.758602270287312,True,False,False,False,2.472685185185185
18/04/2023 11:36,99,71.5,87,18.0,99.27,-643,0,2,83,0.0,5139,94.313965,0,62000,174,10.032307942237704,29.198858425173633,True,False,False,False,2.3171296296296298
18/04/2023 11:36,100,80.9,87,18.0,99.27,-643,3280,2,83,1.73,5334,92.34033,0,62000,174,9.629702742286147,30.120655518910755,True,False,False,False,2.62175925925926
18/04/2023 11:36,99,76.0,87,18.0,99.27,-643,2280,2,83,0.98,5300,93.808716,0,62000,174,10.728980117547536,28.154028722961364,True,False,False,False,2.462962962962963
18/04/2023 11:36,97,77.4,87,18.0,99.27,-644,1880,2,83,1.8,5126,90.99292,0,62000,174,0.8783562177521801,25.76396277317948,True,False,False,False,2.5083333333333337
18/04/2023 11:36,96,78.5,87,18.0,99.27,-644,10760,2,83,-0.3,5283,93.1322,0,62000,174,-2.84916702845915,22.4101266791997,True,False,False,False,2.543981481481482
18/04/2023 11:36,96,75.9,87,18.0,99.27,-644,0,2,83,-0.64,5342,93.256836,0,62000,174,-2.0500197289012907,19.13223283710852,True,False,False,False,2.4597222222222226
18/04/2023 11:36,97,75.5,87,18.0,99.27,-647,7040,2,83,2.36,5024,94.58356,0,62000,174,-0.9934729880570672,12.14704353604888,True,False,False,False,2.446759259259259
18/04/2023 11:37,99,85.6,86,18.0,99.27,-647,14760,2,83,3.27,5652,95.337036,0,62000,174,2.624670529798291,3.795626137777269,True,False,False,False,2.774074074074074
18/04/2023 11:37,101,91.0,86,18.0,99.27,-647,13200,2,83,0.22,6155,99.137695,0,62000,174,4.245336771778592,5.658661011621444,True,False,False,False,2.9490740740740744
18/04/2023 11:37,101,83.4,86,18.0,99.27,-647,1880,2,83,0.98,5653,98.38031,0,62000,174,5.112470810542374,5.746506184920841,True,False,False,False,2.702777777777778
18/04/2023 11:37,100,88.7,86,18.0,99.27,-647,0,2,83,-0.77,6185,96.60919,0,62000,174,9.577110613950396,5.635689842423913,True,False,False,False,2.874537037037037
18/04/2023 11:37,101,82.1,86,18.0,99.27,-647,12120,2,83,0.75,5765,98.838745,0,62000,174,8.52720355996637,5.639237537114398,True,False,False,False,2.660648148148148
18/04/2023 11:37,100,90.2,86,18.0,99.27,-647,11480,2,83,4.12,5777,97.117676,0,62000,174,3.755654915232245,5.907067330278574,True,False,False,False,2.9231481481481483
18/04/2023 11:38,101,99.3,86,18.0,99.27,-647,22120,2,83,0.47,6689,98.07849,0,62000,174,4.413250860538966,7.511886876440852,True,False,False,False,3.2180555555555554
18/04/2023 11:38,103,93.4,86,18.500002,99.27,-647,0,2,84,-0.61,6557,99.04993,0,62000,174,4.175365052813236,7.552549238502175,True,False,False,False,3.0268518518518523
18/04/2023 11:38,104,98.6,86,18.500002,99.27,-647,10160,2,84,2.61,6466,98.4162,0,62000,174,0.2462064076987263,7.41946389198331,True,False,False,False,3.1953703703703704
18/04/2023 11:38,105,105.4,86,18.500002,99.27,-647,20280,2,84,5.66,6577,99.83319,0,62000,174,-4.322384129865387,7.497414369115651,True,False,False,False,3.415740740740741
18/04/2023 11:38,110,102.7,86,18.500002,99.27,-647,28680,2,84,2.94,7033,114.231995,0,62000,174,-3.226088224137438,7.874402975605313,True,False,False,False,3.328240740740741
18/04/2023 11:38,117,93.7,86,18.500002,99.27,-647,0,2,85,1.22,6549,124.898926,0,62000,174,2.4997211107131108,7.826060453524609,True,False,False,False,3.0365740740740743
18/04/2023 11:38,123,85.1,86,18.500002,99.27,-656,0,2,85,3.95,5711,126.89569,0,62000,174,8.986821266978787,7.591193728408059,True,False,False,False,2.7578703703703704
18/04/2023 11:39,123,104.2,86,18.500002,99.27,-656,16640,2,86,0.0,6848,115.700806,0,62000,174,9.83230200036749,7.979424930546176,True,False,False,False,3.376851851851852
18/04/2023 11:39,123,102.7,86,18.500002,99.27,-656,0,2,86,0.0,7228,115.13306,0,62000,174,8.465874622445822,6.700920334799762,True,False,False,False,3.328240740740741
18/04/2023 11:39,123,100.1,85,18.500002,99.27,-664,8840,2,86,2.05,6695,114.03961,0,62000,174,9.471715164695516,6.211065394385488,True,False,False,False,3.243981481481481
18/04/2023 11:39,123,87.4,85,18.500002,99.27,-671,5720,2,86,1.55,5825,118.19055,0,62000,174,9.925227394970811,7.118684335371692,True,False,False,False,2.832407407407408
18/04/2023 11:39,124,80.7,85,18.999998,99.27,-671,2160,2,86,1.39,5885,122.45111,0,62000,174,5.7405778551255935,8.82587106182725,True,False,False,False,2.615277777777778
18/04/2023 11:39,123,94.8,85,18.999998,99.27,-671,8560,2,86,0.72,6199,118.223755,0,62000,174,3.4028258801615463,8.786074840969135,True,False,False,False,3.072222222222222
18/04/2023 11:39,122,99.9,85,18.999998,99.27,-671,3920,2,86,0.19,6725,112.26404,0,62000,174,4.708910609511189,8.266807794494248,True,False,False,False,3.2375000000000007
18/04/2023 11:40,120,90.5,85,18.999998,99.27,-678,0,2,86,-1.45,6382,109.76343,0,62000,174,3.795541257647261,7.918396302282413,True,False,False,False,2.9328703703703707
18/04/2023 11:40,118,95.5,85,18.999998,99.27,-682,15520,2,86,2.59,6358,109.75195,0,62000,174,1.5290070302490846,7.933536411966594,True,False,False,False,3.0949074074074074
18/04/2023 11:40,115,107.9,85,18.999998,99.27,-682,17240,2,86,1.3,7205,108.35651,0,62000,174,1.7007796403716036,8.329205644397687,True,False,False,False,3.49675925925926
18/04/2023 11:40,113,103.1,85,18.999998,99.27,-682,0,2,86,2.39,7032,109.002686,0,62000,174,1.6459703493400113,8.220867756305674,True,False,False,False,3.341203703703704
18/04/2023 11:40,113,116.2,85,18.999998,99.27,-682,22640,2,87,1.56,7819,110.20758,0,62000,174,1.7537341585724575,10.253178369006667,True,False,False,False,3.765740740740741
18/04/2023 11:40,118,93.4,85,18.999998,99.27,-697,3920,2,87,0.33,6741,117.0694,0,62000,174,7.869581586953167,10.29122603645129,True,False,False,False,3.0268518518518523
18/04/2023 11:40,122,91.8,85,18.999998,99.27,-697,15600,2,87,2.75,6427,129.0263,0,62000,174,10.507491710708528,9.92558982294417,True,False,False,False,2.975
18/04/2023 11:41,125,87.1,85,18.999998,99.27,-697,0,2,88,1.33,6010,135.79724,0,62000,174,6.069703546166863,8.882041807302317,True,False,False,False,2.8226851851851853
18/04/2023 11:41,129,82.3,85,18.999998,99.27,-708,0,2,88,0.89,5464,129.71967,0,62000,174,10.31275901517232,10.171534353828372,True,False,False,False,2.66712962962963
18/04/2023 11:41,129,100.6,85,18.500002,99.27,-708,28280,2,88,0.73,6278,119.50518999999998,0,62000,174,11.076246006949123,10.197842909164645,True,False,False,False,3.2601851851851853
18/04/2023 11:41,126,101.3,85,18.500002,99.27,-708,2440,2,88,0.38,6958,116.078125,0,62000,174,8.093806328294535,10.022175412553882,True,False,False,False,3.2828703703703703
18/04/2023 11:41,126,101.1,85,18.500002,99.27,-715,27960,2,88,0.42,6838,119.01227,0,62000,174,5.015981748613271,10.028381945480735,True,False,False,False,3.276388888888889
18/04/2023 11:41,128,114.3,84,18.500002,99.27,-715,30440,2,88,3.73,7466,120.38306,0,62000,174,4.784135013438306,10.86562367182746,True,False,False,False,3.7041666666666666
18/04/2023 11:41,129,105.9,84,18.500002,99.27,-719,16360,2,89,0.78,7175,121.684204,0,62000,174,6.734777962302572,11.014636726747808,True,False,False,False,3.4319444444444445
18/04/2023 11:42,129,102.3,84,18.500002,99.27,-719,12160,2,89,2.95,7007,125.05597,0,62000,174,6.93148341127707,9.420715943541044,True,False,False,False,3.315277777777778
18/04/2023 11:42,131,102.8,84,18.500002,99.27,-719,7160,2,89,-1.22,7011,125.5011,0,62000,174,10.641461889421343,9.378491942263992,True,False,False,False,3.331481481481482
18/04/2023 11:42,129,99.3,84,18.500002,99.27,-719,13760,2,89,2.81,6730,127.04198999999998,0,62000,174,11.179584543644609,9.036838188461928,True,False,False,False,3.2180555555555554
18/04/2023 11:42,131,85.9,84,18.500002,99.27,-719,6600,2,89,3.58,5980,132.41132,0,62000,174,10.034771986790998,9.228675118587926,True,False,False,False,2.7837962962962965
18/04/2023 11:42,139,91.5,84,18.500002,99.27,-719,20720,2,89,3.44,6223,144.27283,0,62000,174,9.663906989637818,7.635734702335053,True,False,False,False,2.965277777777778
18/04/2023 11:42,145,89.6,84,18.500002,99.27,-719,16280,2,90,2.36,6200,153.99243,0,62000,174,10.708769252865242,8.376156636548737,True,False,False,False,2.903703703703704
18/04/2023 11:43,147,105.1,84,18.500002,99.27,-719,16240,2,90,2.92,6747,151.38165,0,62000,174,8.540562603072244,8.556193338421231,True,False,False,False,3.4060185185185183
18/04/2023 11:43,156,89.1,84,18.500002,99.27,-721,18600,2,90,3.67,6165,156.58667,0,62000,174,5.592932212403932,9.169975160514012,True,False,False,False,2.8875
18/04/2023 11:43,163,90.6,84,18.500002,99.27,-721,16920,2,90,0.98,6118,166.66266000000002,0,62000,174,7.574336552431531,7.58059657576132,True,False,False,False,2.9361111111111113
18/04/2023 11:43,163,88.7,84,18.500002,99.27,-730,0,2,90,-1.58,6204,163.25952,0,62000,174,6.383389770230969,7.071924144892327,True,False,False,False,2.874537037037037
18/04/2023 11:43,162,92.1,84,18.500002,99.27,-745,6840,2,90,-1.52,6111,155.77075,0,62000,174,2.326486771146905,6.535552344250981,True,False,False,False,2.984722222222222
18/04/2023 11:43,163,75.7,84,18.500002,99.27,-773,0,2,90,-1.47,5303,151.92168999999998,0,62000,174,-4.024845518603961,7.743843432760726,True,False,False,False,2.453240740740741
18/04/2023 11:43,160,84.5,84,18.500002,99.27,-774,7920,2,90,2.06,5645,150.04272,0,62000,174,-3.48833121282348,7.333757563486842,True,False,False,False,2.7384259259259265
18/04/2023 11:44,155,90.8,84,18.500002,99.27,-774,0,2,90,-1.58,6185,143.44348,0,62000,174,-2.764467146841572,7.246002729474781,True,False,False,False,2.9425925925925926
18/04/2023 11:44,152,91.0,84,18.500002,99.27,-790,3640,2,90,-1.0,6156,135.03552,0,62000,174,-4.10896355916056,7.234454598194238,True,False,False,False,2.9490740740740744
18/04/2023 11:44,147,90.9,84,18.500002,99.27,-790,12680,2,90,1.77,6204,135.48816000000002,0,62000,174,0.4457039547938,7.243732923477167,True,False,False,False,2.9458333333333337
18/04/2023 11:44,145,87.8,84,18.500002,99.27,-790,3800,2,90,1.78,5834,137.10718,0,62000,174,5.584960415081276,4.875744957325958,True,False,False,False,2.8453703703703703
18/04/2023 11:44,143,70.9,84,18.500002,99.27,-808,0,2,90,-5.33,5656,134.07947,0,62000,174,4.5622505512004246,7.275529763071148,True,False,False,False,2.2976851851851854
18/04/2023 11:44,142,38.3,84,18.500002,99.27,-863,0,2,90,-5.22,2953,135.39398,0,62000,174,-0.7845941051368139,16.627891561403057,True,False,False,False,1.2412037037037038
18/04/2023 11:44,140,17.2,84,18.500002,99.27,-880,0,2,90,-0.47,1369,131.82983000000002,0,62000,174,-8.040108650490067,25.81626532935307,True,False,False,False,0.5574074074074075
18/04/2023 11:45,136,39.4,84,18.500002,99.27,-880,9520,2,90,-0.69,2747,133.82098,0,62000,174,-7.067585827895597,27.042569322376853,True,False,False,False,1.276851851851852
18/04/2023 11:45,134,9.6,84,18.500002,99.27,-900,0,2,91,2.7,786,134.07599,0,62000,174,-0.1763795765748658,32.62920300725856,True,False,False,False,0.3111111111111111
18/04/2023 11:45,132,35.5,84,18.500002,99.27,-900,13200,2,91,2.14,1879,135.41943,0,62000,174,2.3634726865457587,32.56071934777313,True,False,False,False,1.150462962962963
18/04/2023 11:45,131,37.3,84,18.500002,99.27,-903,0,2,91,-4.44,2866,132.53564,0,62000,174,-4.214914374118498,30.761102783295133,True,False,False,False,1.2087962962962964
18/04/2023 11:45,132,41.3,84,18.500002,99.27,-908,21760,2,91,5.84,2530,135.94489,0,62000,174,-7.156126686382262,27.57175688594728,True,False,False,False,1.338425925925926
18/04/2023 11:45,132,43.5,83,18.500002,99.27,-914,0,2,92,-0.59,3034,137.0094,0,62000,174,-9.479077519457103,22.815969066521113,True,False,False,False,1.4097222222222223
18/04/2023 11:45,135,41.1,83,18.500002,99.27,-914,3800,2,92,4.61,2745,139.88617,0,62000,174,-3.633927608339564,16.25378246576619,True,False,False,False,1.3319444444444446
18/04/2023 11:46,137,54.2,83,18.0,99.27,-914,13640,2,92,3.61,3340,143.91125,0,62000,174,-3.0736001722269988,12.953352204481178,True,False,False,False,1.7564814814814818
18/04/2023 11:46,140,43.2,83,18.0,99.27,-914,9000,2,91,2.06,2935,145.82532,0,62000,174,-7.872179354385349,13.152105872782993,True,False,False,False,1.4000000000000004
18/04/2023 11:46,142,40.5,83,18.0,99.27,-914,0,2,91,-1.08,3089,144.81799999999998,0,62000,174,-9.398331955148675,11.34609085887213,True,False,False,False,1.3125
18/04/2023 11:46,146,51.4,83,18.0,99.27,-914,9280,2,91,1.69,3422,145.1753,0,62000,174,5.6000000000000005,12.057104867163659,True,False,False,False,1.665740740740741
18/04/2023 11:46,151,51.7,83,18.0,99.27,-914,3200,2,91,0.0,3690,145.1753,0,62000,174,5.6000000000000005,6.360127531915212,True,False,False,False,1.6754629629629632
18/04/2023 11:46,152,58.6,83,18.0,99.27,-914,2880,2,90,3.45,3913,145.1753,0,62000,174,5.6000000000000005,7.094567561796311,True,False,False,False,1.8990740740740741
18/04/2023 11:46,155,56.8,83,18.0,99.27,-914,5000,2,90,3.7,3883,145.1753,0,62000,174,5.6000000000000005,7.03168227066319,True,False,False,False,1.8407407407407408
18/04/2023 11:47,155,54.1,83,18.0,99.27,-914,10720,2,90,1.8,3884,145.1753,0,62000,174,-2.8027387928227125,6.790917136555192,True,False,False,False,1.7532407407407409
18/04/2023 11:47,160,63.0,83,18.0,99.27,-914,20120,2,90,4.0,4170,149.47076,0,62000,174,5.6000000000000005,7.622218982830757,True,False,False,False,2.0416666666666665
18/04/2023 11:47,166,59.5,83,18.0,99.27,-914,15040,2,90,4.34,4085,149.47076,0,62000,174,5.6000000000000005,7.042253427230276,True,False,False,False,1.928240740740741
18/04/2023 11:47,174,61.6,83,18.0,99.27,-914,19880,2,90,6.12,4117,149.47076,0,62000,174,5.6000000000000005,7.519929077679956,True,False,False,False,1.9962962962962962
18/04/2023 11:47,187,67.5,83,18.0,99.27,-914,22960,2,91,5.39,4489,149.47076,0,62000,174,5.6000000000000005,7.553961433138005,True,False,False,False,2.1875
18/04/2023 11:47,197,50.2,83,18.0,99.27,-914,6920,2,91,3.03,3634,149.47076,0,62000,174,-3.5146491153734525,5.661016791276467,True,False,False,False,1.6268518518518522
18/04/2023 11:47,212,35.3,83,18.0,99.27,-914,0,2,91,8.16,2327,154.27832,0,62000,174,-6.572551729129135,8.920643972768557,True,False,False,False,1.1439814814814815
18/04/2023 11:48,222,48.4,82,18.0,99.27,-914,15280,2,92,-1.12,3494,226.36609,0,62000,174,-5.258150705923707,9.148527507504072,True,False,False,False,1.5685185185185186
18/04/2023 11:48,231,54.1,82,18.0,99.27,-914,30640,2,92,3.11,3443,236.07501,0,62000,174,-4.433861350386372,9.089585004584022,True,False,False,False,1.7532407407407409
18/04/2023 11:48,237,43.2,82,17.5,99.27,-914,6360,2,93,3.78,3053,240.61096,0,62000,174,-5.232790005097668,9.7891606722267,True,False,False,False,1.4000000000000004
18/04/2023 11:48,247,40.1,82,17.5,99.27,-914,13240,2,93,2.28,2621,247.58936,0,62000,174,-6.676667609762349,10.684199132883776,True,False,False,False,1.2995370370370372
18/04/2023 11:48,255,46.7,82,17.5,99.27,-914,20160,2,93,5.77,3072,254.99677000000003,0,62000,174,-6.498062255340477,10.095895755757114,True,False,False,False,1.5134259259259262
18/04/2023 11:48,267,38.6,82,17.5,99.27,-914,11480,2,94,2.39,3164,265.26453,0,62000,174,-10.209004029365204,10.225029203979114,True,False,False,False,1.250925925925926
18/04/2023 11:48,281,48.3,82,17.5,99.27,-914,20480,2,94,8.52,2979,276.1645,0,62000,174,-8.097211140428612,9.15037339857434,True,False,False,False,1.5652777777777778
18/04/2023 11:49,292,50.1,82,17.5,99.27,-914,15800,2,95,7.64,3219,289.40674,0,62000,174,-7.28480146460067,5.972157622389948,True,False,False,False,1.6236111111111113
18/04/2023 11:49,304,49.3,82,17.5,99.27,-914,11920,2,96,5.41,3409,301.7807,0,62000,174,-6.597746710020735,5.89980225657355,True,False,False,False,1.5976851851851852
18/04/2023 11:49,317,48.5,82,17.5,99.27,-914,14360,2,96,5.38,3409,313.886,0,62000,174,-6.396666796789311,4.75138576277177,True,False,False,False,1.5717592592592595
18/04/2023 11:49,329,42.2,81,17.5,99.27,-914,13360,2,97,2.0,3153,324.38684,0,62000,174,-3.5307290557153355,4.911087229706006,True,False,False,False,1.3675925925925927
18/04/2023 11:49,338,53.3,81,17.5,99.27,-914,18920,2,97,4.42,3649,283.53308,0,62000,174,-2.534351158205318,4.770988716538425,True,False,False,False,1.7273148148148147
18/04/2023 11:49,346,52.4,81,17.5,99.27,-914,13720,2,97,4.75,3598,321.35168,0,62000,174,-2.6978581715605823,5.043863157893872,True,False,False,False,1.6981481481481482
18/04/2023 11:50,355,53.1,81,17.0,99.27,-914,21120,2,98,0.08,3862,346.6328,0,62000,174,-3.193367103932076,4.748859512206082,True,False,False,False,1.7208333333333337
18/04/2023 11:50,364,40.3,81,17.0,99.27,-914,14080,2,98,3.02,2782,357.84058,0,62000,174,-3.048531147730191,5.3714161178514805,True,False,False,False,1.3060185185185187
18/04/2023 11:50,373,46.2,81,17.0,99.27,-914,20160,2,98,7.7,2746,367.11206,0,62000,174,-0.1542427114783344,4.405816862084232,True,False,False,False,1.4972222222222222
18/04/2023 11:50,383,48.5,81,17.0,99.27,-914,15880,2,98,0.52,3548,379.35986,0,62000,174,3.97882623411325,4.405917737669944,True,False,False,False,1.5717592592592595
18/04/2023 11:50,394,43.4,81,17.0,99.27,-914,21840,2,98,-0.97,3182,387.32068,0,62000,174,3.804397624283408,4.621159065766366,True,False,False,False,1.4064814814814814
18/04/2023 11:50,406,37.0,81,17.0,99.27,-914,11920,2,98,6.62,2601,394.7168,0,62000,174,-2.9920885943625053,5.671458758066398,True,False,False,False,1.1990740740740742
18/04/2023 11:50,414,47.8,81,17.0,99.27,-914,12480,2,98,4.94,3052,404.05975,0,62000,174,3.833420180842703,5.648165877325257,True,False,False,False,1.549074074074074
18/04/2023 11:51,428,36.5,80,16.5,99.27,-914,0,2,98,-0.81,3208,415.11267,0,62000,174,0.7437550293972031,6.363655483377046,True,False,False,False,1.1828703703703705
18/04/2023 11:51,437,33.4,80,16.5,99.27,-914,8080,2,98,6.94,2499,424.82202,0,62000,174,-4.115099952680303,6.866699029050222,True,False,False,False,1.0824074074074075
18/04/2023 11:51,444,54.7,80,16.5,99.27,-914,25160,2,99,5.5,3315,432.91394,0,62000,174,-3.1764229717218533,7.214252868069441,True,False,False,False,1.7726851851851855
18/04/2023 11:51,451,35.3,80,16.5,99.27,-914,1560,2,99,3.45,2658,440.18115,0,62000,174,5.356497472786646,6.934687367783256,True,False,False,False,1.1439814814814815
18/04/2023 11:51,459,35.7,80,16.5,99.27,-914,3760,2,99,-0.91,2505,445.9978,0,62000,174,-3.3709783485629687,7.229146253573746,True,False,False,False,1.1569444444444446
18/04/2023 11:51,468,46.6,80,16.5,99.27,-914,27320,2,99,7.84,2869,454.1997,0,62000,174,-1.957170514679629,7.256943035619474,True,False,False,False,1.5101851851851853
18/04/2023 11:51,476,51.8,80,16.0,99.27,-914,10840,2,100,2.14,3736,462.22693,0,62000,174,-1.1082805226200476,7.655034654105709,True,False,False,False,1.6787037037037038
18/04/2023 11:52,483,34.5,80,16.0,99.27,-914,9760,2,100,0.36,2672,472.87524,0,62000,174,1.5781427220897188,8.011665106442077,True,False,False,False,1.1180555555555556
18/04/2023 11:52,492,43.8,80,16.0,99.27,-914,0,2,100,2.52,2999,478.4967,0,62000,174,-1.396315430158301,7.890986419115826,True,False,False,False,1.4194444444444445
18/04/2023 11:52,497,25.1,80,16.0,99.27,-914,1160,2,100,4.28,2021,486.3318,0,62000,174,3.830625605247493,9.197245964599247,True,False,False,False,0.8134259259259261
18/04/2023 11:52,508,42.5,80,16.0,99.27,-914,9640,2,100,8.92,2527,486.3318,0,62000,174,-4.276018497175811,9.158020164497188,True,False,False,False,1.3773148148148149
18/04/2023 11:52,513,47.3,80,15.500001,99.27,-914,14640,2,100,-0.48,3669,488.19452,0,62000,174,1.528984737319386,9.041761136219435,True,False,False,False,1.5328703703703705
18/04/2023 11:52,520,44.5,79,15.500001,99.27,-914,19440,2,101,-0.94,3219,492.2173,0,62000,174,3.830625605247493,7.922043787923766,True,False,False,False,1.4421296296296298
18/04/2023 11:52,527,62.1,79,15.500001,99.27,-914,24400,2,101,6.64,3847,492.2173,0,62000,174,3.830625605247493,10.117471137701651,True,False,False,False,2.0125
18/04/2023 11:53,532,46.5,79,15.500001,99.27,-922,0,2,101,4.56,3581,492.2173,0,62000,174,3.830625605247493,9.776053509582786,True,False,False,False,1.5069444444444446
18/04/2023 11:53,540,39.5,79,15.500001,99.27,-922,0,2,101,2.59,3216,492.2173,0,62000,174,-3.0347604982898466,9.861620331140276,True,False,False,False,1.2800925925925928
18/04/2023 11:53,547,43.9,79,15.500001,99.27,-922,9840,2,101,9.39,2565,513.21747,0,62000,174,3.830625605247493,9.453987988615843,True,False,False,False,1.4226851851851852
18/04/2023 11:53,551,39.5,79,15.500001,99.27,-922,4640,2,101,3.28,2813,513.21747,0,62000,174,3.830625605247493,9.081122054998573,True,False,False,False,1.2800925925925928
18/04/2023 11:53,559,60.8,79,15.500001,99.27,-922,16240,2,101,4.27,3671,513.21747,0,62000,174,3.830625605247493,10.611948192695257,True,False,False,False,1.9703703703703705
18/04/2023 11:53,566,49.8,79,15.0,99.27,-939,0,2,101,1.7,3326,513.21747,0,62000,174,3.830625605247493,7.966206402325272,True,False,False,False,1.613888888888889
18/04/2023 11:53,564,61.2,79,15.0,99.27,-944,0,2,100,-1.31,4024,513.21747,0,62000,174,-9.754431859146855,8.778945773206065,True,False,False,False,1.9833333333333334
18/04/2023 11:54,559,68.8,79,15.0,99.27,-944,6880,2,99,-1.39,4710,505.02393,0,62000,174,-11.04543695269798,10.617721036079434,True,False,False,False,2.22962962962963
18/04/2023 11:54,547,59.9,79,15.0,99.27,-948,600,2,99,1.92,4037,506.44385,0,62000,174,-10.960552448737907,10.580590195678719,True,False,False,False,1.9412037037037038
18/04/2023 11:54,543,69.4,79,15.0,99.27,-948,11600,2,98,2.55,4557,533.3002,0,62000,174,-10.809807388456456,11.476744602310816,True,False,False,False,2.2490740740740742
18/04/2023 11:54,543,79.6,79,15.0,99.27,-948,23040,2,97,-1.39,5435,537.38965,0,62000,174,-10.82024221949919,13.661072025609581,True,False,False,False,2.5796296296296295
18/04/2023 11:54,543,64.6,79,15.0,99.27,-951,4400,2,97,-0.44,4658,539.91016,0,62000,174,-10.983477417616498,12.275019800844106,True,False,False,False,2.0935185185185183
18/04/2023 11:54,544,55.3,79,15.0,99.27,-951,0,2,96,3.2,4075,544.72974,0,62000,174,-10.7491952755493,11.11390020549859,True,False,False,False,1.7921296296296296
18/04/2023 11:54,547,37.4,79,15.0,99.27,-954,0,2,96,-3.69,3453,544.5906,0,62000,174,-10.742136809964256,11.573321812590436,True,False,False,False,1.212037037037037
18/04/2023 11:55,549,30.5,79,15.0,99.27,-985,8760,2,96,6.36,1715,544.37915,0,62000,174,-10.73976852096264,14.99809247130386,True,False,False,False,0.988425925925926
18/04/2023 11:55,550,33.2,79,15.0,99.27,-985,0,2,96,-0.92,2898,544.59485,0,62000,174,-9.9631154151997,16.776666997814534,True,False,False,False,1.0759259259259262
18/04/2023 11:55,553,45.5,79,15.0,99.27,-992,9040,2,96,0.69,2777,543.4621599999999,0,62000,174,-9.982798173968565,16.96845439173669,True,False,False,False,1.4745370370370372
18/04/2023 11:55,553,25.3,79,15.0,99.27,-995,0,2,96,1.31,2046,547.0356400000001,0,62000,174,-10.133845650517577,18.38876770688513,True,False,False,False,0.8199074074074075
